0,1,1,4:20,"3,1"
1,1,1,10:27,"0,5"
2,1,1,16:35,"3,4"
3,1,1,23:02,"0,0"
4,2,1,5:15,"3,3"
5,2,1,11:22,"0,3"
6,2,1,17:29,"3,5"
7,2,1,23:54,"-0,2"
8,3,1,6:06,"3,3"
9,3,1,12:12,"0,2"
10,3,1,18:19,"3,5"
11,3,1,n,n
12,4,1,0:42,"-0,3"
13,4,1,6:53,"3,4"
14,4,1,12:59,"0,2"
15,4,1,19:07,"3,5"
16,5,1,1:26,"-0,2"
17,5,1,7:38,"3,3"
18,5,1,13:42,"0,3"
19,5,1,19:53,"3,4"
20,6,1,2:07,"0,0"
21,6,1,8:21,"3,2"
22,6,1,14:24,"0,5"
23,6,1,20:37,"3,2"
24,7,1,2:47,"0,2"
25,7,1,9:04,"3,0"
26,7,1,15:06,"0,7"
27,7,1,21:23,"3,1"
28,8,1,3:27,"0,5"
29,8,1,9:48,"2,9"
30,8,1,15:51,"0,9"
31,8,1,22:11,"2,9"
32,9,1,4:09,"0,8"
33,9,1,10:35,"2,8"
34,9,1,16:42,"1,0"
35,9,1,23:05,"2,8"
36,10,1,4:59,"1,0"
37,10,1,11:29,"2,8"
38,10,1,17:41,"1,1"
39,10,1,n,n
40,11,1,0:04,"2,7"
41,11,1,5:56,"1,1"
42,11,1,12:27,"2,8"
43,11,1,18:45,"1,0"
44,12,1,1:06,"2,7"
45,12,1,6:56,"1,1"
46,12,1,13:24,"2,8"
47,12,1,19:43,"0,9"
48,13,1,2:05,"2,8"
49,13,1,7:52,"1,0"
50,13,1,14:16,"2,9"
51,13,1,20:36,"0,7"
52,14,1,2:57,"2,9"
53,14,1,8:42,"0,9"
54,14,1,15:01,"3,0"
55,14,1,21:24,"0,6"
56,15,1,3:43,"2,9"
57,15,1,9:29,"0,8"
58,15,1,15:41,"3,1"
59,15,1,22:09,"0,5"
60,16,1,4:23,"3,0"
61,16,1,10:12,"0,7"
62,16,1,16:16,"3,1"
63,16,1,22:52,"0,5"
64,17,1,4:59,"3,0"
65,17,1,10:55,"0,7"
66,17,1,16:50,"3,2"
67,17,1,23:32,"0,4"
68,18,1,5:33,"3,1"
69,18,1,11:36,"0,6"
70,18,1,17:23,"3,2"
71,18,1,n,n
72,19,1,0:11,"0,4"
73,19,1,6:06,"3,1"
74,19,1,12:16,"0,7"
75,19,1,17:56,"3,2"
76,20,1,0:48,"0,4"
77,20,1,6:38,"3,1"
78,20,1,12:55,"0,7"
79,20,1,18:29,"3,2"
80,21,1,1:25,"0,5"
81,21,1,7:10,"3,0"
82,21,1,13:33,"0,8"
83,21,1,19:03,"3,1"
84,22,1,2:02,"0,6"
85,22,1,7:43,"2,9"
86,22,1,14:13,"0,9"
87,22,1,19:43,"3,0"
88,23,1,2:39,"0,8"
89,23,1,8:21,"2,9"
90,23,1,14:55,"1,1"
91,23,1,20:31,"2,8"
92,24,1,3:18,"1,1"
93,24,1,9:09,"2,8"
94,24,1,15:44,"1,2"
95,24,1,21:34,"2,7"
96,25,1,4:07,"1,3"
97,25,1,10:13,"2,7"
98,25,1,16:46,"1,3"
99,25,1,22:51,"2,5"
100,26,1,5:12,"1,5"
101,26,1,11:30,"2,7"
102,26,1,18:03,"1,3"
103,26,1,n,n
104,27,1,0:21,"2,5"
105,27,1,6:35,"1,5"
106,27,1,12:55,"2,7"
107,27,1,19:30,"1,2"
108,28,1,1:55,"2,6"
109,28,1,8:02,"1,3"
110,28,1,14:18,"2,9"
111,28,1,20:50,"0,8"
112,29,1,3:15,"2,8"
113,29,1,9:17,"1,0"
114,29,1,15:30,"3,1"
115,29,1,21:58,"0,5"
116,30,1,4:18,"3,1"
117,30,1,10:20,"0,7"
118,30,1,16:31,"3,3"
119,30,1,22:55,"0,1"
120,31,1,5:12,"3,3"
121,31,1,11:14,"0,3"
122,31,1,17:25,"3,5"
123,31,1,23:45,"-0,2"
124,32,1,4:20,"3,1"
125,32,1,10:27,"0,5"
126,32,1,16:35,"3,4"
127,32,1,23:02,"0,0"
128,33,1,5:15,"3,3"
129,33,1,11:22,"0,3"
130,33,1,17:29,"3,5"
131,33,1,23:54,"-0,2"
132,34,1,6:06,"3,3"
133,34,1,12:12,"0,2"
134,34,1,18:19,"3,5"
135,34,1,n,n
136,35,1,0:42,"-0,3"
137,35,1,6:53,"3,4"
138,35,1,12:59,"0,2"
139,35,1,19:07,"3,5"
140,36,1,1:26,"-0,2"
141,36,1,7:38,"3,3"
142,36,1,13:42,"0,3"
143,36,1,19:53,"3,4"
144,37,1,2:07,"0,0"
145,37,1,8:21,"3,2"
146,37,1,14:24,"0,5"
147,37,1,20:37,"3,2"
148,38,1,2:47,"0,2"
149,38,1,9:04,"3,0"
150,38,1,15:06,"0,7"
151,38,1,21:23,"3,1"
152,39,1,3:27,"0,5"
153,39,1,9:48,"2,9"
154,39,1,15:51,"0,9"
155,39,1,22:11,"2,9"
156,40,1,4:09,"0,8"
157,40,1,10:35,"2,8"
158,40,1,16:42,"1,0"
159,40,1,23:05,"2,8"
160,41,1,4:59,"1,0"
161,41,1,11:29,"2,8"
162,41,1,17:41,"1,1"
163,41,1,n,n
164,42,1,0:04,"2,7"
165,42,1,5:56,"1,1"
166,42,1,12:27,"2,8"
167,42,1,18:45,"1,0"
168,43,1,1:06,"2,7"
169,43,1,6:56,"1,1"
170,43,1,13:24,"2,8"
171,43,1,19:43,"0,9"
172,44,1,2:05,"2,8"
173,44,1,7:52,"1,0"
174,44,1,14:16,"2,9"
175,44,1,20:36,"0,7"
176,45,1,2:57,"2,9"
177,45,1,8:42,"0,9"
178,45,1,15:01,"3,0"
179,45,1,21:24,"0,6"
180,46,1,3:43,"2,9"
181,46,1,9:29,"0,8"
182,46,1,15:41,"3,1"
183,46,1,22:09,"0,5"
184,47,1,4:23,"3,0"
185,47,1,10:12,"0,7"
186,47,1,16:16,"3,1"
187,47,1,22:52,"0,5"
188,48,1,4:59,"3,0"
189,48,1,10:55,"0,7"
190,48,1,16:50,"3,2"
191,48,1,23:32,"0,4"
192,49,1,5:33,"3,1"
193,49,1,11:36,"0,6"
194,49,1,17:23,"3,2"
195,49,1,n,n
196,50,1,0:11,"0,4"
197,50,1,6:06,"3,1"
198,50,1,12:16,"0,7"
199,50,1,17:56,"3,2"
200,51,1,0:48,"0,4"
201,51,1,6:38,"3,1"
202,51,1,12:55,"0,7"
203,51,1,18:29,"3,2"
204,52,1,1:25,"0,5"
205,52,1,7:10,"3,0"
206,52,1,13:33,"0,8"
207,52,1,19:03,"3,1"
208,53,1,2:02,"0,6"
209,53,1,7:43,"2,9"
210,53,1,14:13,"0,9"
211,53,1,19:43,"3,0"
212,54,1,2:39,"0,8"
213,54,1,8:21,"2,9"
214,54,1,14:55,"1,1"
215,54,1,20:31,"2,8"
216,55,1,3:18,"1,1"
217,55,1,9:09,"2,8"
218,55,1,15:44,"1,2"
219,55,1,21:34,"2,7"
220,56,1,4:07,"1,3"
221,56,1,10:13,"2,7"
222,56,1,16:46,"1,3"
223,56,1,22:51,"2,5"
224,57,1,5:12,"1,5"
225,57,1,11:30,"2,7"
226,57,1,18:03,"1,3"
227,57,1,n,n
228,58,1,0:21,"2,5"
229,58,1,6:35,"1,5"
230,58,1,12:55,"2,7"
231,58,1,19:30,"1,2"
232,59,1,1:55,"2,6"
233,59,1,8:02,"1,3"
234,59,1,14:18,"2,9"
235,59,1,20:50,"0,8"
236,60,1,3:15,"2,8"
237,60,1,9:17,"1,0"
238,60,1,15:30,"3,1"
239,60,1,21:58,"0,5"
240,61,1,4:18,"3,1"
241,61,1,10:20,"0,7"
242,61,1,16:31,"3,3"
243,61,1,22:55,"0,1"
244,62,1,5:12,"3,3"
245,62,1,11:14,"0,3"
246,62,1,17:25,"3,5"
247,62,1,23:45,"-0,2"
248,1,2,6:00,"3,4"
249,1,2,12:02,"0,1"
250,1,2,18:14,"3,6"
251,1,2,n,n
252,2,2,0:29,"-0,3"
253,2,2,6:44,"3,5"
254,2,2,12:46,"0,1"
255,2,2,18:58,"3,6"
256,3,2,1:09,"-0,2"
257,3,2,7:23,"3,5"
258,3,2,13:26,"0,1"
259,3,2,19:38,"3,5"
260,4,2,1:46,"-0,1"
261,4,2,7:59,"3,4"
262,4,2,14:03,"0,3"
263,4,2,20:15,"3,4"
264,5,2,2:20,"0,2"
265,5,2,8:32,"3,2"
266,5,2,14:37,"0,5"
267,5,2,20:51,"3,2"
268,6,2,2:51,"0,5"
269,6,2,9:05,"3,1"
270,6,2,15:11,"0,7"
271,6,2,21:28,"3,0"
272,7,2,3:23,"0,7"
273,7,2,9:40,"3,0"
274,7,2,15:48,"0,9"
275,7,2,22:11,"2,8"
276,8,2,4:00,"1,0"
277,8,2,10:23,"2,8"
278,8,2,16:33,"1,1"
279,8,2,23:03,"2,7"
280,9,2,4:47,"1,3"
281,9,2,11:16,"2,7"
282,9,2,17:30,"1,3"
283,9,2,n,n
284,10,2,0:06,"2,6"
285,10,2,5:46,"1,4"
286,10,2,12:18,"2,7"
287,10,2,18:41,"1,3"
288,11,2,1:17,"2,6"
289,11,2,6:55,"1,4"
290,11,2,13:23,"2,7"
291,11,2,19:54,"1,2"
292,12,2,2:23,"2,6"
293,12,2,8:02,"1,4"
294,12,2,14:20,"2,8"
295,12,2,20:56,"1,1"
296,13,2,3:16,"2,8"
297,13,2,8:59,"1,2"
298,13,2,15:08,"2,9"
299,13,2,21:47,"0,9"
300,14,2,3:59,"2,9"
301,14,2,9:49,"1,0"
302,14,2,15:50,"3,1"
303,14,2,22:32,"0,7"
304,15,2,4:37,"3,0"
305,15,2,10:36,"0,8"
306,15,2,16:29,"3,2"
307,15,2,23:14,"0,5"
308,16,2,5:13,"3,1"
309,16,2,11:20,"0,7"
310,16,2,17:06,"3,3"
311,16,2,23:54,"0,5"
312,17,2,5:48,"3,2"
313,17,2,12:03,"0,6"
314,17,2,17:42,"3,3"
315,17,2,n,n
316,18,2,0:33,"0,5"
317,18,2,6:20,"3,2"
318,18,2,12:44,"0,7"
319,18,2,18:16,"3,3"
320,19,2,1:11,"0,5"
321,19,2,6:51,"3,2"
322,19,2,13:23,"0,7"
323,19,2,18:49,"3,2"
324,20,2,1:47,"0,7"
325,20,2,7:18,"3,1"
326,20,2,14:02,"0,9"
327,20,2,19:23,"3,0"
328,21,2,2:22,"1,0"
329,21,2,7:50,"3,0"
330,21,2,14:42,"1,1"
331,21,2,20:07,"2,8"
332,22,2,2:59,"1,2"
333,22,2,8:34,"2,9"
334,22,2,15:26,"1,3"
335,22,2,21:07,"2,6"
336,23,2,3:44,"1,5"
337,23,2,9:38,"2,7"
338,23,2,16:23,"1,4"
339,23,2,22:26,"2,5"
340,24,2,4:46,"1,7"
341,24,2,11:01,"2,6"
342,24,2,17:40,"1,5"
343,24,2,n,n
344,25,2,0:06,"2,4"
345,25,2,6:18,"1,8"
346,25,2,12:40,"2,6"
347,25,2,19:22,"1,4"
348,26,2,2:00,"2,5"
349,26,2,8:01,"1,6"
350,26,2,14:17,"2,8"
351,26,2,20:49,"1,0"
352,27,2,3:19,"2,8"
353,27,2,9:15,"1,1"
354,27,2,15:30,"3,1"
355,27,2,21:52,"0,6"
356,28,2,4:16,"3,1"
357,28,2,10:13,"0,7"
358,28,2,16:28,"3,4"
359,28,2,22:44,"0,2"
360,29,2,6:00,"3,4"
361,29,2,12:02,"0,1"
362,29,2,18:14,"3,6"
363,29,2,n,n
364,30,2,0:29,"-0,3"
365,30,2,6:44,"3,5"
366,30,2,12:46,"0,1"
367,30,2,18:58,"3,6"
368,31,2,1:09,"-0,2"
369,31,2,7:23,"3,5"
370,31,2,13:26,"0,1"
371,31,2,19:38,"3,5"
372,32,2,1:46,"-0,1"
373,32,2,7:59,"3,4"
374,32,2,14:03,"0,3"
375,32,2,20:15,"3,4"
376,33,2,2:20,"0,2"
377,33,2,8:32,"3,2"
378,33,2,14:37,"0,5"
379,33,2,20:51,"3,2"
380,34,2,2:51,"0,5"
381,34,2,9:05,"3,1"
382,34,2,15:11,"0,7"
383,34,2,21:28,"3,0"
384,35,2,3:23,"0,7"
385,35,2,9:40,"3,0"
386,35,2,15:48,"0,9"
387,35,2,22:11,"2,8"
388,36,2,4:00,"1,0"
389,36,2,10:23,"2,8"
390,36,2,16:33,"1,1"
391,36,2,23:03,"2,7"
392,37,2,4:47,"1,3"
393,37,2,11:16,"2,7"
394,37,2,17:30,"1,3"
395,37,2,n,n
396,38,2,0:06,"2,6"
397,38,2,5:46,"1,4"
398,38,2,12:18,"2,7"
399,38,2,18:41,"1,3"
400,39,2,1:17,"2,6"
401,39,2,6:55,"1,4"
402,39,2,13:23,"2,7"
403,39,2,19:54,"1,2"
404,40,2,2:23,"2,6"
405,40,2,8:02,"1,4"
406,40,2,14:20,"2,8"
407,40,2,20:56,"1,1"
408,41,2,3:16,"2,8"
409,41,2,8:59,"1,2"
410,41,2,15:08,"2,9"
411,41,2,21:47,"0,9"
412,42,2,3:59,"2,9"
413,42,2,9:49,"1,0"
414,42,2,15:50,"3,1"
415,42,2,22:32,"0,7"
416,43,2,4:37,"3,0"
417,43,2,10:36,"0,8"
418,43,2,16:29,"3,2"
419,43,2,23:14,"0,5"
420,44,2,5:13,"3,1"
421,44,2,11:20,"0,7"
422,44,2,17:06,"3,3"
423,44,2,23:54,"0,5"
424,45,2,5:48,"3,2"
425,45,2,12:03,"0,6"
426,45,2,17:42,"3,3"
427,45,2,n,n
428,46,2,0:33,"0,5"
429,46,2,6:20,"3,2"
430,46,2,12:44,"0,7"
431,46,2,18:16,"3,3"
432,47,2,1:11,"0,5"
433,47,2,6:51,"3,2"
434,47,2,13:23,"0,7"
435,47,2,18:49,"3,2"
436,48,2,1:47,"0,7"
437,48,2,7:18,"3,1"
438,48,2,14:02,"0,9"
439,48,2,19:23,"3,0"
440,49,2,2:22,"1,0"
441,49,2,7:50,"3,0"
442,49,2,14:42,"1,1"
443,49,2,20:07,"2,8"
444,50,2,2:59,"1,2"
445,50,2,8:34,"2,9"
446,50,2,15:26,"1,3"
447,50,2,21:07,"2,6"
448,51,2,3:44,"1,5"
449,51,2,9:38,"2,7"
450,51,2,16:23,"1,4"
451,51,2,22:26,"2,5"
452,52,2,4:46,"1,7"
453,52,2,11:01,"2,6"
454,52,2,17:40,"1,5"
455,52,2,n,n
456,53,2,0:06,"2,4"
457,53,2,6:18,"1,8"
458,53,2,12:40,"2,6"
459,53,2,19:22,"1,4"
460,54,2,2:00,"2,5"
461,54,2,8:01,"1,6"
462,54,2,14:17,"2,8"
463,54,2,20:49,"1,0"
464,55,2,3:19,"2,8"
465,55,2,9:15,"1,1"
466,55,2,15:30,"3,1"
467,55,2,21:52,"0,6"
468,56,2,4:16,"3,1"
469,56,2,10:13,"0,7"
470,56,2,16:28,"3,4"
471,56,2,22:44,"0,2"
472,1,3,5:05,"3,4"
473,1,3,11:03,"0,3"
474,1,3,17:18,"3,5"
475,1,3,23:30,"-0,1"
476,2,3,5:48,"3,5"
477,2,3,11:47,"0,1"
478,2,3,18:02,"3,7"
479,2,3,n,n
480,3,3,0:10,"-0,2"
481,3,3,6:26,"3,6"
482,3,3,12:27,"0,0"
483,3,3,18:41,"3,7"
484,4,3,0:47,"-0,1"
485,4,3,7:00,"3,6"
486,4,3,13:03,"0,1"
487,4,3,19:16,"3,6"
488,5,3,1:19,"0,0"
489,5,3,7:30,"3,5"
490,5,3,13:36,"0,2"
491,5,3,19:47,"3,5"
492,6,3,1:48,"0,2"
493,6,3,7:56,"3,4"
494,6,3,14:05,"0,4"
495,6,3,20:17,"3,3"
496,7,3,2:14,"0,5"
497,7,3,8:21,"3,2"
498,7,3,14:33,"0,6"
499,7,3,20:47,"3,1"
500,8,3,2:42,"0,8"
501,8,3,8:50,"3,1"
502,8,3,15:04,"0,8"
503,8,3,21:22,"2,9"
504,9,3,3:13,"1,1"
505,9,3,9:26,"2,9"
506,9,3,15:40,"1,1"
507,9,3,22:06,"2,7"
508,10,3,3:53,"1,4"
509,10,3,10:14,"2,7"
510,10,3,16:26,"1,4"
511,10,3,23:03,"2,5"
512,11,3,4:45,"1,6"
513,11,3,11:15,"2,6"
514,11,3,17:28,"1,6"
515,11,3,n,n
516,12,3,0:17,"2,4"
517,12,3,5:54,"1,7"
518,12,3,12:26,"2,6"
519,12,3,18:52,"1,6"
520,13,3,1:38,"2,5"
521,13,3,7:16,"1,7"
522,13,3,13:35,"2,7"
523,13,3,20:18,"1,4"
524,14,3,2:41,"2,6"
525,14,3,8:27,"1,4"
526,14,3,14:32,"2,9"
527,14,3,21:16,"1,1"
528,15,3,3:28,"2,8"
529,15,3,9:23,"1,1"
530,15,3,15:21,"3,1"
531,15,3,22:05,"0,9"
532,16,3,4:09,"3,0"
533,16,3,10:13,"0,9"
534,16,3,16:06,"3,2"
535,16,3,22:49,"0,7"
536,17,3,4:48,"3,2"
537,17,3,11:01,"0,7"
538,17,3,16:49,"3,3"
539,17,3,23:32,"0,6"
540,18,3,5:25,"3,3"
541,18,3,11:46,"0,6"
542,18,3,17:31,"3,3"
543,18,3,n,n
544,19,3,0:13,"0,5"
545,19,3,6:01,"3,3"
546,19,3,12:29,"0,6"
547,19,3,18:11,"3,3"
548,20,3,0:53,"0,6"
549,20,3,6:33,"3,2"
550,20,3,13:10,"0,6"
551,20,3,18:48,"3,2"
552,21,3,1:30,"0,8"
553,21,3,7:04,"3,2"
554,21,3,13:50,"0,7"
555,21,3,19:26,"3,0"
556,22,3,2:08,"1,0"
557,22,3,7:38,"3,0"
558,22,3,14:30,"0,9"
559,22,3,20:11,"2,8"
560,23,3,2:46,"1,3"
561,23,3,8:24,"2,9"
562,23,3,15:14,"1,2"
563,23,3,21:06,"2,6"
564,24,3,3:31,"1,6"
565,24,3,9:28,"2,7"
566,24,3,16:08,"1,4"
567,24,3,22:19,"2,4"
568,25,3,4:32,"1,8"
569,25,3,10:50,"2,6"
570,25,3,17:26,"1,5"
571,25,3,n,n
572,26,3,0:03,"2,4"
573,26,3,6:13,"1,9"
574,26,3,12:36,"2,6"
575,26,3,19:16,"1,4"
576,27,3,2:00,"2,5"
577,27,3,7:58,"1,6"
578,27,3,14:13,"2,8"
579,27,3,20:37,"1,0"
580,28,3,3:09,"2,9"
581,28,3,9:04,"1,1"
582,28,3,15:20,"3,1"
583,28,3,21:35,"0,6"
584,29,3,4:01,"3,2"
585,29,3,9:57,"0,6"
586,29,3,16:14,"3,3"
587,29,3,22:23,"0,3"
588,30,3,4:45,"3,4"
589,30,3,10:43,"0,3"
590,30,3,17:00,"3,5"
591,30,3,23:06,"0,1"
592,31,3,5:25,"3,6"
593,31,3,11:24,"0,0"
594,31,3,17:40,"3,6"
595,31,3,23:44,"0,0"
596,32,3,5:05,"3,4"
597,32,3,11:03,"0,3"
598,32,3,17:18,"3,5"
599,32,3,23:30,"-0,1"
600,33,3,5:48,"3,5"
601,33,3,11:47,"0,1"
602,33,3,18:02,"3,7"
603,33,3,n,n
604,34,3,0:10,"-0,2"
605,34,3,6:26,"3,6"
606,34,3,12:27,"0,0"
607,34,3,18:41,"3,7"
608,35,3,0:47,"-0,1"
609,35,3,7:00,"3,6"
610,35,3,13:03,"0,1"
611,35,3,19:16,"3,6"
612,36,3,1:19,"0,0"
613,36,3,7:30,"3,5"
614,36,3,13:36,"0,2"
615,36,3,19:47,"3,5"
616,37,3,1:48,"0,2"
617,37,3,7:56,"3,4"
618,37,3,14:05,"0,4"
619,37,3,20:17,"3,3"
620,38,3,2:14,"0,5"
621,38,3,8:21,"3,2"
622,38,3,14:33,"0,6"
623,38,3,20:47,"3,1"
624,39,3,2:42,"0,8"
625,39,3,8:50,"3,1"
626,39,3,15:04,"0,8"
627,39,3,21:22,"2,9"
628,40,3,3:13,"1,1"
629,40,3,9:26,"2,9"
630,40,3,15:40,"1,1"
631,40,3,22:06,"2,7"
632,41,3,3:53,"1,4"
633,41,3,10:14,"2,7"
634,41,3,16:26,"1,4"
635,41,3,23:03,"2,5"
636,42,3,4:45,"1,6"
637,42,3,11:15,"2,6"
638,42,3,17:28,"1,6"
639,42,3,n,n
640,43,3,0:17,"2,4"
641,43,3,5:54,"1,7"
642,43,3,12:26,"2,6"
643,43,3,18:52,"1,6"
644,44,3,1:38,"2,5"
645,44,3,7:16,"1,7"
646,44,3,13:35,"2,7"
647,44,3,20:18,"1,4"
648,45,3,2:41,"2,6"
649,45,3,8:27,"1,4"
650,45,3,14:32,"2,9"
651,45,3,21:16,"1,1"
652,46,3,3:28,"2,8"
653,46,3,9:23,"1,1"
654,46,3,15:21,"3,1"
655,46,3,22:05,"0,9"
656,47,3,4:09,"3,0"
657,47,3,10:13,"0,9"
658,47,3,16:06,"3,2"
659,47,3,22:49,"0,7"
660,48,3,4:48,"3,2"
661,48,3,11:01,"0,7"
662,48,3,16:49,"3,3"
663,48,3,23:32,"0,6"
664,49,3,5:25,"3,3"
665,49,3,11:46,"0,6"
666,49,3,17:31,"3,3"
667,49,3,n,n
668,50,3,0:13,"0,5"
669,50,3,6:01,"3,3"
670,50,3,12:29,"0,6"
671,50,3,18:11,"3,3"
672,51,3,0:53,"0,6"
673,51,3,6:33,"3,2"
674,51,3,13:10,"0,6"
675,51,3,18:48,"3,2"
676,52,3,1:30,"0,8"
677,52,3,7:04,"3,2"
678,52,3,13:50,"0,7"
679,52,3,19:26,"3,0"
680,53,3,2:08,"1,0"
681,53,3,7:38,"3,0"
682,53,3,14:30,"0,9"
683,53,3,20:11,"2,8"
684,54,3,2:46,"1,3"
685,54,3,8:24,"2,9"
686,54,3,15:14,"1,2"
687,54,3,21:06,"2,6"
688,55,3,3:31,"1,6"
689,55,3,9:28,"2,7"
690,55,3,16:08,"1,4"
691,55,3,22:19,"2,4"
692,56,3,4:32,"1,8"
693,56,3,10:50,"2,6"
694,56,3,17:26,"1,5"
695,56,3,n,n
696,57,3,0:03,"2,4"
697,57,3,6:13,"1,9"
698,57,3,12:36,"2,6"
699,57,3,19:16,"1,4"
700,58,3,2:00,"2,5"
701,58,3,7:58,"1,6"
702,58,3,14:13,"2,8"
703,58,3,20:37,"1,0"
704,59,3,3:09,"2,9"
705,59,3,9:04,"1,1"
706,59,3,15:20,"3,1"
707,59,3,21:35,"0,6"
708,60,3,4:01,"3,2"
709,60,3,9:57,"0,6"
710,60,3,16:14,"3,3"
711,60,3,22:23,"0,3"
712,61,3,4:45,"3,4"
713,61,3,10:43,"0,3"
714,61,3,17:00,"3,5"
715,61,3,23:06,"0,1"
716,62,3,5:25,"3,6"
717,62,3,11:24,"0,0"
718,62,3,17:40,"3,6"
719,62,3,23:44,"0,0"
720,1,4,5:05,"3,4"
721,1,4,11:03,"0,3"
722,1,4,17:18,"3,5"
723,1,4,23:30,"-0,1"
724,2,4,5:48,"3,5"
725,2,4,11:47,"0,1"
726,2,4,18:02,"3,7"
727,2,4,n,n
728,3,4,0:10,"-0,2"
729,3,4,6:26,"3,6"
730,3,4,12:27,"0,0"
731,3,4,18:41,"3,7"
732,4,4,0:47,"-0,1"
733,4,4,7:00,"3,6"
734,4,4,13:03,"0,1"
735,4,4,19:16,"3,6"
736,5,4,1:19,"0,0"
737,5,4,7:30,"3,5"
738,5,4,13:36,"0,2"
739,5,4,19:47,"3,5"
740,6,4,1:48,"0,2"
741,6,4,7:56,"3,4"
742,6,4,14:05,"0,4"
743,6,4,20:17,"3,3"
744,7,4,2:14,"0,5"
745,7,4,8:21,"3,2"
746,7,4,14:33,"0,6"
747,7,4,20:47,"3,1"
748,8,4,2:42,"0,8"
749,8,4,8:50,"3,1"
750,8,4,15:04,"0,8"
751,8,4,21:22,"2,9"
752,9,4,3:13,"1,1"
753,9,4,9:26,"2,9"
754,9,4,15:40,"1,1"
755,9,4,22:06,"2,7"
756,10,4,3:53,"1,4"
757,10,4,10:14,"2,7"
758,10,4,16:26,"1,4"
759,10,4,23:03,"2,5"
760,11,4,4:45,"1,6"
761,11,4,11:15,"2,6"
762,11,4,17:28,"1,6"
763,11,4,n,n
764,12,4,0:17,"2,4"
765,12,4,5:54,"1,7"
766,12,4,12:26,"2,6"
767,12,4,18:52,"1,6"
768,13,4,1:38,"2,5"
769,13,4,7:16,"1,7"
770,13,4,13:35,"2,7"
771,13,4,20:18,"1,4"
772,14,4,2:41,"2,6"
773,14,4,8:27,"1,4"
774,14,4,14:32,"2,9"
775,14,4,21:16,"1,1"
776,15,4,3:28,"2,8"
777,15,4,9:23,"1,1"
778,15,4,15:21,"3,1"
779,15,4,22:05,"0,9"
780,16,4,4:09,"3,0"
781,16,4,10:13,"0,9"
782,16,4,16:06,"3,2"
783,16,4,22:49,"0,7"
784,17,4,4:48,"3,2"
785,17,4,11:01,"0,7"
786,17,4,16:49,"3,3"
787,17,4,23:32,"0,6"
788,18,4,5:25,"3,3"
789,18,4,11:46,"0,6"
790,18,4,17:31,"3,3"
791,18,4,n,n
792,19,4,0:13,"0,5"
793,19,4,6:01,"3,3"
794,19,4,12:29,"0,6"
795,19,4,18:11,"3,3"
796,20,4,0:53,"0,6"
797,20,4,6:33,"3,2"
798,20,4,13:10,"0,6"
799,20,4,18:48,"3,2"
800,21,4,1:30,"0,8"
801,21,4,7:04,"3,2"
802,21,4,13:50,"0,7"
803,21,4,19:26,"3,0"
804,22,4,2:08,"1,0"
805,22,4,7:38,"3,0"
806,22,4,14:30,"0,9"
807,22,4,20:11,"2,8"
808,23,4,2:46,"1,3"
809,23,4,8:24,"2,9"
810,23,4,15:14,"1,2"
811,23,4,21:06,"2,6"
812,24,4,3:31,"1,6"
813,24,4,9:28,"2,7"
814,24,4,16:08,"1,4"
815,24,4,22:19,"2,4"
816,25,4,4:32,"1,8"
817,25,4,10:50,"2,6"
818,25,4,17:26,"1,5"
819,25,4,n,n
820,26,4,0:03,"2,4"
821,26,4,6:13,"1,9"
822,26,4,12:36,"2,6"
823,26,4,19:16,"1,4"
824,27,4,2:00,"2,5"
825,27,4,7:58,"1,6"
826,27,4,14:13,"2,8"
827,27,4,20:37,"1,0"
828,28,4,3:09,"2,9"
829,28,4,9:04,"1,1"
830,28,4,15:20,"3,1"
831,28,4,21:35,"0,6"
832,29,4,4:01,"3,2"
833,29,4,9:57,"0,6"
834,29,4,16:14,"3,3"
835,29,4,22:23,"0,3"
836,30,4,4:45,"3,4"
837,30,4,10:43,"0,3"
838,30,4,17:00,"3,5"
839,30,4,23:06,"0,1"
840,31,4,5:25,"3,6"
841,31,4,11:24,"0,0"
842,31,4,17:40,"3,6"
843,31,4,23:44,"0,0"
844,32,4,5:05,"3,4"
845,32,4,11:03,"0,3"
846,32,4,17:18,"3,5"
847,32,4,23:30,"-0,1"
848,33,4,5:48,"3,5"
849,33,4,11:47,"0,1"
850,33,4,18:02,"3,7"
851,33,4,n,n
852,34,4,0:10,"-0,2"
853,34,4,6:26,"3,6"
854,34,4,12:27,"0,0"
855,34,4,18:41,"3,7"
856,35,4,0:47,"-0,1"
857,35,4,7:00,"3,6"
858,35,4,13:03,"0,1"
859,35,4,19:16,"3,6"
860,36,4,1:19,"0,0"
861,36,4,7:30,"3,5"
862,36,4,13:36,"0,2"
863,36,4,19:47,"3,5"
864,37,4,1:48,"0,2"
865,37,4,7:56,"3,4"
866,37,4,14:05,"0,4"
867,37,4,20:17,"3,3"
868,38,4,2:14,"0,5"
869,38,4,8:21,"3,2"
870,38,4,14:33,"0,6"
871,38,4,20:47,"3,1"
872,39,4,2:42,"0,8"
873,39,4,8:50,"3,1"
874,39,4,15:04,"0,8"
875,39,4,21:22,"2,9"
876,40,4,3:13,"1,1"
877,40,4,9:26,"2,9"
878,40,4,15:40,"1,1"
879,40,4,22:06,"2,7"
880,41,4,3:53,"1,4"
881,41,4,10:14,"2,7"
882,41,4,16:26,"1,4"
883,41,4,23:03,"2,5"
